benchmark,benchmark_version,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_tdp,cpu_test,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,gt1,gt2,os,ram,ram_clock_freq,score,storage,user
Time Spy,1.2,4509,16,7,AMD,16467,Ryzen 9 3950X,AM4,105,55.33,September 24 2020,NVIDIA GeForce RTX 3080,1938,1281,45,2160,1,Approved ,27.21.14.5638,1281,18854,Palit Microsystems Ltd.,10240,124.19,107.1,64-bit Windows 10 (10.0.19041),32768,3740,18452,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,4509,16,7,AMD,16418,Ryzen 9 3950X,AM4,105,55.16,September 26 2020,NVIDIA GeForce RTX 3080,1931,1282,46,2160,1,Approved ,27.21.14.5638,1282,18854,Palit Microsystems Ltd.,10240,124.26,107.06,64-bit Windows 10 (10.0.19041),32768,3740,18443,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5504,10,14,Intel,17034,Core i9-10900K Processor,FCLGA1200,125,57.23,September 22 2020,NVIDIA GeForce RTX 3080,1896,1344,61,2115,1,Approved ,27.21.14.5638,1344,18705,Palit Microsystems Ltd.,10240,124.21,105.52,64-bit Windows 10 (10.0.18362),16384,4700,18433,"1,024 GB ADATA SX8200PNP",Mumriken-2
Time Spy,1.2,5603,10,14,Intel,17297,Core i9-10900K Processor,FCLGA1200,125,58.11,September 21 2020,NVIDIA GeForce RTX 3080,1890,1344,47,2100,1,Approved ,27.21.14.5638,1344,18639,Palit Microsystems Ltd.,10240,123.54,105.32,64-bit Windows 10 (10.0.18362),16384,4698,18424,"1,024 GB ADATA SX8200PNP",Mumriken-2
Time Spy,1.2,4509,16,7,AMD,16277,Ryzen 9 3950X,AM4,105,54.69,September 30 2020,NVIDIA GeForce RTX 3080,1963,1262,44,2235,1,Approved ,27.21.14.5655,1282,18826,Palit Microsystems Ltd.,10240,123.66,107.2,64-bit Windows 10 (10.0.19041),32768,3740,18393,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5001,10,14,Intel,15533,Core i9-10900K Processor,FCLGA1200,125,52.19,September 26 2020,NVIDIA GeForce RTX 3080,1964,1188,51,2040,1,Approved ,27.21.14.5638,1188,18982,"Micro-Star International Co ., Ltd.",10240,124.29,108.39,64-bit Windows 10 (10.0.19041),16384,4496,18370,"1,024 GB Samsung SSD 970 PRO 1TB",눈쟁이
Time Spy,1.2,5303,10,14,Intel,16456,Core i9-10900K Processor,FCLGA1200,125,55.29,September 29 2020,NVIDIA GeForce RTX 3080,1955,1259,56,2130,1,Approved ,27.21.14.5655,1288,18753,"Giga-Byte Technology Co., Ltd.",10240,123.49,106.55,64-bit Windows 10 (10.0.19041),32768,4532,18368,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,4724,16,7,AMD,16058,Ryzen 9 3950X,AM4,105,53.95,September 26 2020,NVIDIA GeForce RTX 3080,1965,1297,51,2085,1,Approved ,27.21.14.5638,1297,18837,"Micro-Star International Co ., Ltd.",10240,123.94,107.11,64-bit Windows 10 (10.0.19041),32768,GIGABYTE,18360,"2,000 GB GIGABYTE GP-ASM2NE6200TTTD",bladerunner500
Time Spy,1.2,4499,16,7,AMD,15638,Ryzen 9 3950X,AM4,105,52.54,September 25 2020,NVIDIA GeForce RTX 3080,1908,1268,38,1950,1,Approved ,27.21.14.5638,1287,18935,Gainward GmbH,10240,124.81,107.49,64-bit Windows 10 (10.0.18363),32768,3798,18354,960 GB Force MP510,Martin Lehmann
Time Spy,1.2,4576,16,7,AMD,15573,Ryzen 9 3950X,AM4,105,52.32,September 26 2020,NVIDIA GeForce RTX 3080,1935,1278,34,1965,1,Approved ,27.21.14.5638,1287,18951,Gainward GmbH,10240,124.56,107.85,64-bit Windows 10 (10.0.18363),32768,3798,18353,960 GB Force MP510,Martin Lehmann
Time Spy,1.2,4509,16,7,AMD,16381,Ryzen 9 3950X,AM4,105,55.04,September 23 2020,NVIDIA GeForce RTX 3080,1929,1281,49,2145,1,Approved ,27.21.14.5638,1281,18750,Palit Microsystems Ltd.,10240,123.29,106.67,64-bit Windows 10 (10.0.19041),32768,3740,18351,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5303,10,14,Intel,15919,Core i9-10900K Processor,FCLGA1200,125,53.48,September 19 2020,NVIDIA GeForce RTX 3080,1912,1297,53,2205,1,Approved ,27.21.14.5638,1307,18855,Palit Microsystems Ltd.,10240,124.37,106.99,64-bit Windows 10 (10.0.19041),16384,4000,18347,"1,024 GB ADATA SX8200PNP",3lyuka
Time Spy,1.2,5308,10,14,Intel,15994,Core i9-10900K Processor,FCLGA1200,125,53.73,September 22 2020,NVIDIA GeForce RTX 3080,1952,1313,53,2070,1,Approved ,27.21.14.5638,1313,18823,"Asustek Computer, Inc.",10240,124.72,106.39,64-bit Windows 10 (10.0.19041),16384,4404,18336,"1,024 GB ADATA SX8200PNP",raufzero
Time Spy,1.2,5604,10,14,Intel,17018,Core i9-10900K Processor,FCLGA1200,125,57.18,September 21 2020,NVIDIA GeForce RTX 3080,1887,1344,47,2085,1,Approved ,27.21.14.5638,1344,18588,Palit Microsystems Ltd.,10240,123.02,105.16,64-bit Windows 10 (10.0.18362),16384,4700,18334,"1,024 GB ADATA SX8200PNP",Mumriken-2
Time Spy,1.2,4510,16,7,AMD,16047,Ryzen 9 3950X,AM4,105,53.91,September 30 2020,NVIDIA GeForce RTX 3080,1970,1272,47,2220,1,Approved ,27.21.14.5655,1282,18808,"Asustek Computer, Inc.",10240,123.73,106.96,64-bit Windows 10 (10.0.19041),32768,3740,18334,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,4509,16,7,AMD,16340,Ryzen 9 3950X,AM4,105,54.9,September 26 2020,NVIDIA GeForce RTX 3080,1924,1282,48,2055,1,Approved ,27.21.14.5638,1282,18731,Palit Microsystems Ltd.,10240,123.07,106.63,64-bit Windows 10 (10.0.19041),32768,3740,18328,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,4509,16,7,AMD,16317,Ryzen 9 3950X,AM4,105,54.82,September 30 2020,NVIDIA GeForce RTX 3080,1968,1263,47,2235,1,Approved ,27.21.14.5655,1282,18728,"Asustek Computer, Inc.",10240,122.96,106.68,64-bit Windows 10 (10.0.19041),32768,3740,18321,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,4902,10,14,Intel,14630,Core i9-10900K Processor,FCLGA1200,125,49.15,September 30 2020,NVIDIA GeForce RTX 3080,1984,1300,55,2130,1,Approved ,27.21.14.5655,1300,19164,"Asustek Computer, Inc.",10240,125.83,109.17,64-bit Windows 10 (10.0.19041),32768,3998,18312,"1,000 GB Samsung SSD 970 EVO Plus 1TB",game0416
Time Spy,1.2,4208,16,7,AMD,15727,Ryzen 9 3950X,AM4,105,52.84,September 26 2020,NVIDIA GeForce RTX 3080,1937,1282,46,2160,1,Approved ,27.21.14.5638,1282,18850,Palit Microsystems Ltd.,10240,123.87,107.3,64-bit Windows 10 (10.0.19041),32768,3740,18304,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5303,10,14,Intel,16608,Core i9-10900K Processor,FCLGA1200,125,55.8,September 30 2020,NVIDIA GeForce RTX 3080,1965,1288,57,2100,1,Approved ,27.21.14.5655,1288,18637,"Giga-Byte Technology Co., Ltd.",10240,121.95,106.48,64-bit Windows 10 (10.0.19041),32768,4532,18301,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,4499,16,7,AMD,15584,Ryzen 9 3950X,AM4,105,52.36,September 25 2020,NVIDIA GeForce RTX 3080,1912,1278,38,1950,1,Approved ,27.21.14.5638,1287,18878,Gainward GmbH,10240,124.39,107.21,64-bit Windows 10 (10.0.18363),32768,3798,18297,960 GB Force MP510,Martin Lehmann
Time Spy,1.2,5604,10,14,Intel,17285,Core i9-10900K Processor,FCLGA1200,125,58.07,September 21 2020,NVIDIA GeForce RTX 3080,1867,1344,48,2115,1,Approved ,27.21.14.5638,1344,18475,Palit Microsystems Ltd.,10240,121.82,104.86,64-bit Windows 10 (10.0.18362),16384,4700,18286,"1,024 GB ADATA SX8200PNP",Mumriken-2
Time Spy,1.2,5303,10,14,Intel,16494,Core i9-10900K Processor,FCLGA1200,125,55.42,September 29 2020,NVIDIA GeForce RTX 3080,1910,1269,57,2100,1,Approved ,27.21.14.5655,1288,18644,"Giga-Byte Technology Co., Ltd.",10240,122.27,106.31,64-bit Windows 10 (10.0.19041),32768,4532,18286,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,5002,10,14,Intel,15536,Core i9-10900K Processor,FCLGA1200,125,52.2,September 26 2020,NVIDIA GeForce RTX 3080,1947,1188,50,2040,1,Approved ,27.21.14.5638,1188,18866,"Micro-Star International Co ., Ltd.",10240,123.53,107.73,64-bit Windows 10 (10.0.19041),16384,4496,18278,"1,024 GB Samsung SSD 970 PRO 1TB",눈쟁이
Time Spy,1.2,5603,10,14,Intel,17318,Core i9-10900K Processor,FCLGA1200,125,58.18,September 21 2020,NVIDIA GeForce RTX 3080,1862,1344,47,2100,1,Approved ,27.21.14.5638,1344,18455,Palit Microsystems Ltd.,10240,122.23,104.34,64-bit Windows 10 (10.0.18362),16384,4700,18275,"1,024 GB ADATA SX8200PNP",Mumriken-2
Time Spy,1.2,5308,10,14,Intel,16065,Core i9-10900K Processor,FCLGA1200,125,53.98,September 28 2020,NVIDIA GeForce RTX 3080,1936,1300,45,2070,1,Approved ,27.21.14.5638,1300,18730,"Asustek Computer, Inc.",10240,123.86,106.04,64-bit Windows 10 (10.0.19041),16384,4404,18275,"1,024 GB ADATA SX8200PNP",raufzero
Time Spy,1.2,4509,16,7,AMD,16303,Ryzen 9 3950X,AM4,105,54.77,September 30 2020,NVIDIA GeForce RTX 3080,1925,1252,46,2205,1,Approved ,27.21.14.5655,1282,18673,"Asustek Computer, Inc.",10240,122.87,106.18,64-bit Windows 10 (10.0.19041),32768,3740,18274,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,4509,16,7,AMD,16306,Ryzen 9 3950X,AM4,105,54.79,September 29 2020,NVIDIA GeForce RTX 3080,1925,1272,46,2160,1,Approved ,27.21.14.5638,1282,18654,Palit Microsystems Ltd.,10240,122.54,106.21,64-bit Windows 10 (10.0.19041),32768,3740,18259,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5303,10,14,Intel,16486,Core i9-10900K Processor,FCLGA1200,125,55.39,September 29 2020,NVIDIA GeForce RTX 3080,1925,1268,57,2085,1,Approved ,27.21.14.5655,1288,18605,"Giga-Byte Technology Co., Ltd.",10240,122.23,105.93,64-bit Windows 10 (10.0.19041),32768,4532,18253,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.0,4401,16,7,AMD,14526,Ryzen 9 3950X,AM4,105,48.81,September 20 2020,NVIDIA GeForce RTX 3080,1982,1250,42,2160,1,Approved ,27.21.14.5638,1269,19117,"Micro-Star International Co ., Ltd.",10240,125.66,108.79,64-bit Windows 10 (10.0.19041),32768,3598,18251,256 GB XPG SPECTRIX S40G,N/A
Time Spy,1.2,5401,10,14,Intel,16736,Core i9-10900K Processor,FCLGA1200,125,56.23,September 21 2020,NVIDIA GeForce RTX 3080,1877,1344,48,2085,1,Approved ,27.21.14.5638,1344,18547,Palit Microsystems Ltd.,10240,122.47,105.13,64-bit Windows 10 (10.0.18362),16384,4700,18250,"1,024 GB ADATA SX8200PNP",Mumriken-2
Time Spy,1.2,5203,10,14,Intel,15916,Core i9-10900K Processor,FCLGA1200,125,53.47,September 29 2020,NVIDIA GeForce RTX 3080,1939,1250,71,2055,1,Approved ,27.21.14.5655,1250,18734,EVGA Corporation,10240,123.21,106.56,64-bit Windows 10 (10.0.19041),32768,4300,18249,"1,000 GB WDS100T3X0C-00SJG0",Concerto钢铁的协奏
Time Spy,1.2,5303,10,14,Intel,16547,Core i9-10900K Processor,FCLGA1200,125,55.59,September 27 2020,NVIDIA GeForce RTX 3080,1912,1288,54,2025,1,Approved ,27.21.14.5638,1288,18586,"Giga-Byte Technology Co., Ltd.",10240,122.13,105.8,64-bit Windows 10 (10.0.19041),32768,4532,18248,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,4902,10,14,Intel,14424,Core i9-10900K Processor,FCLGA1200,125,48.46,September 30 2020,NVIDIA GeForce RTX 3080,1972,1300,55,2130,1,Approved ,27.21.14.5655,1300,19129,"Asustek Computer, Inc.",10240,125.75,108.85,64-bit Windows 10 (10.0.19041),32768,3998,18236,"1,000 GB Samsung SSD 970 EVO Plus 1TB",game0416
Time Spy,1.2,4902,10,14,Intel,14571,Core i9-10900K Processor,FCLGA1200,125,48.95,September 30 2020,NVIDIA GeForce RTX 3080,1970,1300,56,2115,1,Approved ,27.21.14.5655,1300,19081,"Asustek Computer, Inc.",10240,125.74,108.36,64-bit Windows 10 (10.0.19041),32768,3998,18234,"1,000 GB Samsung SSD 970 EVO Plus 1TB",game0416
Time Spy,1.2,4509,16,7,AMD,16448,Ryzen 9 3950X,AM4,105,55.26,September 22 2020,NVIDIA GeForce RTX 3080,1903,1281,52,2145,1,Approved ,27.21.14.5638,1281,18583,Palit Microsystems Ltd.,10240,122.1,105.79,64-bit Windows 10 (10.0.19041),32768,3740,18228,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5303,10,14,Intel,16509,Core i9-10900K Processor,FCLGA1200,125,55.47,September 27 2020,NVIDIA GeForce RTX 3080,1944,1294,54,2025,1,Approved ,27.21.14.5638,1294,18566,"Giga-Byte Technology Co., Ltd.",10240,121.85,105.8,64-bit Windows 10 (10.0.19041),32768,4532,18225,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,5403,10,14,Intel,16768,Core i9-10900K Processor,FCLGA1200,125,56.33,September 21 2020,NVIDIA GeForce RTX 3080,1868,1344,48,2040,1,Approved ,27.21.14.5638,1344,18508,Palit Microsystems Ltd.,10240,122.2,104.92,64-bit Windows 10 (10.0.18362),16384,4698,18224,"1,024 GB ADATA SX8200PNP",Mumriken-2
Time Spy,1.0,4401,16,7,AMD,14588,Ryzen 9 3950X,AM4,105,49.01,September 20 2020,NVIDIA GeForce RTX 3080,2008,1260,41,2160,1,Approved ,27.21.14.5638,1269,19061,"Micro-Star International Co ., Ltd.",10240,125.32,108.45,64-bit Windows 10 (10.0.19041),32768,3598,18222,256 GB XPG SPECTRIX S40G,N/A
Time Spy,1.2,5004,10,14,Intel,15124,Core i9-10900KF Processor,FCLGA1200,125,50.81,September 26 2020,NVIDIA GeForce RTX 3080,1939,1241,55,2115,1,Approved ,27.21.14.5638,1250,18893,"Micro-Star International Co ., Ltd.",10240,124.3,107.44,64-bit Windows 10 (10.0.18362),16384,4000,18212,"1,000 GB Samsung SSD 970 EVO Plus 1TB",(◕‿◕✿)Halogen
Time Spy,1.2,5301,10,14,Intel,14471,Core i9-10900K Processor,FCLGA1200,125,48.62,September 21 2020,NVIDIA GeForce RTX 3080,2022,1275,55,2100,1,Approved ,27.21.14.5638,1275,19082,NVidia Corporation,10240,126.09,108.1,64-bit Windows 10 (10.0.19041),32768,3598,18211,"1,000 GB WDS100T3X0C-00SJG0",ULeeT
Time Spy,1.2,5303,10,14,Intel,16539,Core i9-10900K Processor,FCLGA1200,125,55.57,September 30 2020,NVIDIA GeForce RTX 3080,1953,1284,57,2100,1,Approved ,27.21.14.5655,1294,18539,"Giga-Byte Technology Co., Ltd.",10240,121.31,105.92,64-bit Windows 10 (10.0.19041),32768,4532,18208,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,5303,10,14,Intel,16513,Core i9-10900K Processor,FCLGA1200,125,55.48,September 28 2020,NVIDIA GeForce RTX 3080,1892,1256,57,2025,1,Approved ,27.21.14.5638,1275,18536,"Giga-Byte Technology Co., Ltd.",10240,122.0,105.36,64-bit Windows 10 (10.0.19041),32768,4532,18201,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,4509,16,7,AMD,16366,Ryzen 9 3950X,AM4,105,54.99,September 23 2020,NVIDIA GeForce RTX 3080,1932,1281,52,2145,1,Approved ,27.21.14.5638,1281,18566,Palit Microsystems Ltd.,10240,121.71,105.9,64-bit Windows 10 (10.0.19041),32768,3740,18199,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,4509,16,7,AMD,16310,Ryzen 9 3950X,AM4,105,54.8,September 29 2020,NVIDIA GeForce RTX 3080,1922,1282,46,2115,1,Approved ,27.21.14.5655,1282,18579,Palit Microsystems Ltd.,10240,122.29,105.61,64-bit Windows 10 (10.0.19041),32768,3740,18199,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5303,10,14,Intel,16547,Core i9-10900K Processor,FCLGA1200,125,55.59,September 27 2020,NVIDIA GeForce RTX 3080,1919,1294,54,2025,1,Approved ,27.21.14.5638,1294,18522,"Giga-Byte Technology Co., Ltd.",10240,121.34,105.72,64-bit Windows 10 (10.0.19041),32768,4530,18196,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,5309,10,14,Intel,16134,Core i9-10900K Processor,FCLGA1200,125,54.21,September 28 2020,NVIDIA GeForce RTX 3080,1945,1300,46,2070,1,Approved ,27.21.14.5655,1300,18617,"Asustek Computer, Inc.",10240,123.1,105.41,64-bit Windows 10 (10.0.19041),16384,4402,18196,"1,024 GB ADATA SX8200PNP",raufzero
Time Spy,1.2,5303,10,14,Intel,16479,Core i9-10900K Processor,FCLGA1200,125,55.36,September 29 2020,NVIDIA GeForce RTX 3080,1947,1278,58,2100,1,Approved ,27.21.14.5655,1288,18536,"Giga-Byte Technology Co., Ltd.",10240,121.64,105.64,64-bit Windows 10 (10.0.19041),32768,4532,18195,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,4509,16,7,AMD,16207,Ryzen 9 3950X,AM4,105,54.45,September 27 2020,NVIDIA GeForce RTX 3080,1943,1213,44,2055,1,Approved ,27.21.14.5638,1213,18597,Palit Microsystems Ltd.,10240,121.93,106.07,64-bit Windows 10 (10.0.19041),32768,3740,18194,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,4574,16,7,AMD,15658,Ryzen 9 3950X,AM4,105,52.61,September 25 2020,NVIDIA GeForce RTX 3080,1909,1287,35,1965,1,Approved ,27.21.14.5638,1287,18726,Gainward GmbH,10240,123.64,106.16,64-bit Windows 10 (10.0.18363),32768,3798,18191,960 GB Force MP510,Martin Lehmann
Time Spy,1.2,5004,10,14,Intel,15111,Core i9-10900KF Processor,FCLGA1200,125,50.77,September 26 2020,NVIDIA GeForce RTX 3080,1936,1236,54,2100,1,Approved ,27.21.14.5638,1250,18862,"Micro-Star International Co ., Ltd.",10240,124.94,106.63,64-bit Windows 10 (10.0.18362),16384,4100,18184,"1,000 GB Samsung SSD 970 EVO Plus 1TB",(◕‿◕✿)Halogen
Time Spy,1.2,4509,16,7,AMD,16288,Ryzen 9 3950X,AM4,105,54.72,September 26 2020,NVIDIA GeForce RTX 3080,1902,1282,47,2100,1,Approved ,27.21.14.5638,1282,18558,Palit Microsystems Ltd.,10240,122.55,105.2,64-bit Windows 10 (10.0.19041),32768,3740,18177,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5203,10,14,Intel,16437,Core i9-10900K Processor,FCLGA1200,125,55.22,September 17 2020,NVIDIA GeForce RTX 3080,1987,1267,58,2010,1,Approved ,27.21.14.5616,1267,18522,Colorful,10240,119.54,107.12,64-bit Windows 10 (10.0.19041),16384,4600,18176,240 GB INTEL SSDSC2BW240H6,Takukou
Time Spy,1.2,5503,10,14,Intel,17210,Core i9-10900K Processor,FCLGA1200,125,57.82,September 21 2020,NVIDIA GeForce RTX 3080,1865,1251,52,2010,1,Approved ,27.21.14.5638,1251,18358,Palit Microsystems Ltd.,10240,121.38,103.95,64-bit Windows 10 (10.0.19041),16384,4700,18176,"1,000 GB Samsung SSD 850 EVO 1TB",Nzz
Time Spy,1.2,5004,10,14,Intel,15066,Core i9-10900KF Processor,FCLGA1200,125,50.62,September 26 2020,NVIDIA GeForce RTX 3080,1950,1257,56,2100,1,Approved ,27.21.14.5638,1257,18861,"Micro-Star International Co ., Ltd.",10240,124.42,107.0,64-bit Windows 10 (10.0.18362),16384,3998,18174,"1,000 GB Samsung SSD 970 EVO Plus 1TB",(◕‿◕✿)Halogen
Time Spy,1.2,5103,10,14,Intel,14087,Core i9-10900K Processor,FCLGA1200,125,47.33,September 23 2020,NVIDIA GeForce RTX 3080,1967,1229,65,2115,1,Approved ,27.21.14.5638,1238,19149,"Micro-Star International Co ., Ltd.",10240,126.53,108.49,64-bit Windows 10 (10.0.19041),16384,4000,18169,512 GB SPCC M.2 PCIe SSD,TheMasterCow-2
Time Spy,1.2,5303,10,14,Intel,16570,Core i9-10900K Processor,FCLGA1200,125,55.67,September 27 2020,NVIDIA GeForce RTX 3080,1913,1278,54,2025,1,Approved ,27.21.14.5638,1288,18482,"Giga-Byte Technology Co., Ltd.",10240,121.8,104.95,64-bit Windows 10 (10.0.19041),32768,4532,18167,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,5303,10,14,Intel,16562,Core i9-10900K Processor,FCLGA1200,125,55.65,September 28 2020,NVIDIA GeForce RTX 3080,1924,1250,55,2025,1,Approved ,27.21.14.5638,1250,18475,"Giga-Byte Technology Co., Ltd.",10240,121.15,105.35,64-bit Windows 10 (10.0.19041),32768,4532,18160,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,5404,10,14,Intel,16803,Core i9-10900K Processor,FCLGA1200,125,56.45,September 21 2020,NVIDIA GeForce RTX 3080,1857,1344,48,1995,1,Approved ,27.21.14.5638,1344,18422,Palit Microsystems Ltd.,10240,121.97,104.19,64-bit Windows 10 (10.0.18362),16384,4696,18159,"1,024 GB ADATA SX8200PNP",Mumriken-2
Time Spy,1.0,5103,10,14,Intel,15159,Core i9-10900K Processor,FCLGA1200,125,50.93,September 18 2020,NVIDIA GeForce RTX 3080,1910,1307,51,1995,1,Approved ,27.21.14.5638,1307,18815,"Micro-Star International Co ., Ltd.",10240,123.42,107.27,64-bit Windows 10 (10.0.19041),32768,3600,18158,"2,000 GB Samsung SSD 860 EVO 2TB",BENCHMARKS FOR GAMERS
Time Spy,1.2,5303,10,14,Intel,16509,Core i9-10900K Processor,FCLGA1200,125,55.47,September 26 2020,NVIDIA GeForce RTX 3080,1909,1278,55,2025,1,Approved ,27.21.14.5638,1288,18484,"Giga-Byte Technology Co., Ltd.",10240,121.73,105.02,64-bit Windows 10 (10.0.18363),32768,4532,18158,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,4208,16,7,AMD,15793,Ryzen 9 3950X,AM4,105,53.06,September 22 2020,NVIDIA GeForce RTX 3080,1896,1282,52,2130,1,Approved ,27.21.14.5638,1282,18650,Palit Microsystems Ltd.,10240,122.78,106.0,64-bit Windows 10 (10.0.19041),32768,3740,18157,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,4301,16,7,AMD,15340,Ryzen 9 3950X,AM4,105,51.54,September 23 2020,NVIDIA GeForce RTX 3080,1933,1303,53,2040,1,Approved ,27.21.14.5638,1313,18763,"Giga-Byte Technology Co., Ltd.",10240,123.64,106.55,64-bit Windows 10 (10.0.19041),32768,3732,18155,"1,000 GB GALAX HA1K1000N",lizheng_2
Time Spy,1.2,4509,16,7,AMD,16288,Ryzen 9 3950X,AM4,105,54.72,September 26 2020,NVIDIA GeForce RTX 3080,1931,1188,48,2055,1,Approved ,27.21.14.5638,1188,18528,Palit Microsystems Ltd.,10240,121.66,105.54,64-bit Windows 10 (10.0.19041),32768,3740,18153,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5303,10,14,Intel,16570,Core i9-10900K Processor,FCLGA1200,125,55.67,September 27 2020,NVIDIA GeForce RTX 3080,1922,1275,54,2025,1,Approved ,27.21.14.5638,1294,18465,"Giga-Byte Technology Co., Ltd.",10240,120.91,105.43,64-bit Windows 10 (10.0.19041),32768,4532,18153,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,4301,16,7,AMD,15393,Ryzen 9 3950X,AM4,105,51.72,September 28 2020,NVIDIA GeForce RTX 3080,1935,1283,52,2115,1,Approved ,27.21.14.5655,1313,18737,"Giga-Byte Technology Co., Ltd.",10240,122.95,106.79,64-bit Windows 10 (10.0.19041),32768,3732,18145,"1,000 GB GALAX HA1K1000N",lizheng_2
Time Spy,1.2,5002,10,14,Intel,13972,Core i9-10900K Processor,FCLGA1200,125,46.94,September 28 2020,NVIDIA GeForce RTX 3080,1980,1288,52,2100,1,Approved ,27.21.14.5638,1288,19150,"Micro-Star International Co ., Ltd.",10240,126.38,108.61,64-bit Windows 10 (10.0.19041),32768,3598,18141,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",sddlsxo1
Time Spy,1.0,5002,8,14,Intel,12911,Core i9-9900KS Processor,FCLGA1151,127,43.38,September 18 2020,NVIDIA GeForce RTX 3080,1982,1293,45,2055,1,Approved ,27.21.14.5638,1313,19534,"Micro-Star International Co ., Ltd.",10240,128.83,110.85,64-bit Windows 10 (10.0.19041),16384,4400,18138,512 GB Samsung SSD 970 PRO 512GB,LovelyMong
Time Spy,1.2,4512,16,7,AMD,16163,Ryzen 9 3950X,AM4,105,54.3,September 26 2020,NVIDIA GeForce RTX 3080,1927,1213,50,2040,1,Approved ,27.21.14.5638,1213,18536,Palit Microsystems Ltd.,10240,121.55,105.71,64-bit Windows 10 (10.0.19041),32768,3740,18136,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5301,10,14,Intel,14477,Core i9-10900K Processor,FCLGA1200,125,48.64,September 21 2020,NVIDIA GeForce RTX 3080,2007,1263,54,2100,1,Approved ,27.21.14.5638,1263,18976,NVidia Corporation,10240,124.84,107.91,64-bit Windows 10 (10.0.19041),32768,3600,18130,"1,000 GB WDS100T3X0C-00SJG0",ULeeT
Time Spy,1.2,5203,10,14,Intel,16001,Core i9-10900KF Processor,FCLGA1200,125,53.76,September 30 2020,NVIDIA GeForce RTX 3080,1908,1161,58,2040,1,Approved ,27.21.14.5655,1188,18564,"Micro-Star International Co ., Ltd.",10240,122.41,105.36,64-bit Windows 10 (10.0.19041),16384,4602,18128,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Time Spy,1.2,5408,10,14,Intel,13259,Core i9-10900K Processor,FCLGA1200,125,44.55,September 19 2020,NVIDIA GeForce RTX 3080,1940,1350,41,2100,1,Approved ,27.21.14.5638,1350,19381,"Giga-Byte Technology Co., Ltd.",10240,128.23,109.68,64-bit Windows 10 (10.0.19041),16384,2668,18125,250 GB Samsung SSD 970 EVO Plus 250GB,ROGKilla
