benchmark,benchmark_version,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_test,cpu_tdp,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,pr_gt,os,ram,ram_clock_freq,score,storage,user
Port Royal,1.2,5170,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2008,1328,53,2160,1,Approved ,27.21.14.5655,1328,12347,"Giga-Byte Technology Co., Ltd.",10240,57.17,64-bit Windows 10 (10.0.18363),32768,3240,12347,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,4902,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2007,1316,67,2100,1,Approved ,27.21.14.5655,1316,12347,NVidia Corporation,10240,57.16,64-bit Windows 10 (10.0.19041),32768,3700,12347,500 GB Samsung SSD 860 EVO 500GB,machocamacho1234
Port Royal,1.2,5103,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 29 2020,NVIDIA GeForce RTX 3080,2118,1238,48,2160,1,Approved ,27.21.14.5655,1238,12342,NVidia Corporation,10240,57.14,64-bit Windows 10 (10.0.18362),32768,2666,12342,512 GB NVMe Samsung SSD 950 SCSI Disk Device,JNeidlinger
Port Royal,1.2,5103,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 29 2020,NVIDIA GeForce RTX 3080,2086,1227,49,2145,1,Approved ,27.21.14.5655,1238,12341,NVidia Corporation,10240,57.14,64-bit Windows 10 (10.0.18362),32768,2666,12341,512 GB NVMe Samsung SSD 950 SCSI Disk Device,JNeidlinger
Port Royal,1.2,4374,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 30 2020,NVIDIA GeForce RTX 3080,2045,1344,54,2160,1,Approved ,27.21.14.5655,1344,12340,"Asustek Computer, Inc.",10240,57.13,64-bit Windows 10 (10.0.18363),16384,3798,12340,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Oneirogen_
Port Royal,1.2,4524,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 27 2020,NVIDIA GeForce RTX 3080,2034,1332,39,2085,1,Approved ,27.21.14.5638,1332,12336,"Micro-Star International Co ., Ltd.",10240,57.11,64-bit Windows 10 (10.0.19041),32768,3732,12336,"1,000 GB Samsung SSD 970 EVO 1TB",Punkworks
Port Royal,1.2,5204,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2031,1325,57,2100,1,Approved ,27.21.14.5655,1325,12336,EVGA Corporation,10240,57.11,64-bit Windows 10 (10.0.19041),32768,3598,12336,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,5170,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2008,1327,54,2100,1,Approved ,27.21.14.5655,1327,12334,"Giga-Byte Technology Co., Ltd.",10240,57.1,64-bit Windows 10 (10.0.18363),32768,3242,12334,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,4349,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 29 2020,NVIDIA GeForce RTX 3080,2056,1325,56,2115,1,Approved ,27.21.14.5655,1325,12333,"Asustek Computer, Inc.",10240,57.1,64-bit Windows 10 (10.0.18363),16384,3798,12333,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Oneirogen_
Port Royal,1.2,5101,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 22 2020,NVIDIA GeForce RTX 3080,2057,1275,37,2115,1,Approved ,27.21.14.5638,1275,12331,NVidia Corporation,10240,57.09,64-bit Windows 10 (10.0.19041),16384,3200,12331,500 GB Samsung SSD 860 EVO 500GB,JayzTwoCents
Port Royal,1.2,4904,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,1997,1325,68,2130,1,Approved ,27.21.14.5655,1325,12329,NVidia Corporation,10240,57.08,64-bit Windows 10 (10.0.19041),32768,3698,12329,500 GB Samsung SSD 860 EVO 500GB,machocamacho1234
Port Royal,1.2,5098,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2044,1256,55,2100,1,Approved ,27.21.14.5655,1256,12329,"Giga-Byte Technology Co., Ltd.",10240,57.08,64-bit Windows 10 (10.0.18363),32768,3196,12329,"1,000 GB Samsung SSD 970 EVO 1TB",Mowey
Port Royal,1.2,5001,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 27 2020,NVIDIA GeForce RTX 3080,2050,1234,49,2100,1,Approved ,27.21.14.5638,1235,12326,"Micro-Star International Co ., Ltd.",10240,57.07,64-bit Windows 10 (10.0.18362),32768,3200,12326,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,5204,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2039,1288,46,2190,1,Approved ,27.21.14.5655,1288,12326,"Micro-Star International Co ., Ltd.",10240,57.07,64-bit Windows 10 (10.0.18362),32768,3398,12326,256 GB Samsung SSD 950 PRO 256GB,steven46746
Port Royal,1.2,5101,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 22 2020,NVIDIA GeForce RTX 3080,2070,1278,37,2115,1,Approved ,27.21.14.5638,1278,12325,NVidia Corporation,10240,57.06,64-bit Windows 10 (10.0.19041),16384,3200,12325,500 GB Samsung SSD 860 EVO 500GB,JayzTwoCents
Port Royal,1.2,5308,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 24 2020,NVIDIA GeForce RTX 3080,1997,1312,43,2070,1,Approved ,27.21.14.5638,1312,12324,"Asustek Computer, Inc.",10240,57.06,64-bit Windows 10 (10.0.19041),16384,4402,12324,"1,024 GB ADATA SX8200PNP",raufzero
Port Royal,1.2,5001,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 27 2020,NVIDIA GeForce RTX 3080,2055,1233,48,2175,1,Approved ,27.21.14.5638,1233,12324,"Micro-Star International Co ., Ltd.",10240,57.06,64-bit Windows 10 (10.0.18362),32768,3200,12324,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,5134,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2001,1330,54,2085,1,Approved ,27.21.14.5655,1330,12324,"Giga-Byte Technology Co., Ltd.",10240,57.06,64-bit Windows 10 (10.0.18363),32768,3218,12324,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5002,8,14,Intel,,Core i7-10700K Processor,FCLGA1200,,125,September 25 2020,NVIDIA GeForce RTX 3080,2046,1275,47,2115,1,Approved ,27.21.14.5638,1275,12322,"Micro-Star International Co ., Ltd.",10240,57.05,64-bit Windows 10 (10.0.19041),16384,4000,12322,"2,048 GB ADATA SX8200PNP",jabski
Port Royal,1.2,4374,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 30 2020,NVIDIA GeForce RTX 3080,2009,1314,55,2100,1,Approved ,27.21.14.5655,1338,12322,"Asustek Computer, Inc.",10240,57.05,64-bit Windows 10 (10.0.18363),16384,3798,12322,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Oneirogen_
Port Royal,1.2,5100,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 22 2020,NVIDIA GeForce RTX 3080,2065,1272,38,2115,1,Approved ,27.21.14.5638,1272,12321,NVidia Corporation,10240,57.04,64-bit Windows 10 (10.0.19041),16384,3200,12321,500 GB Samsung SSD 860 EVO 500GB,JayzTwoCents
Port Royal,1.2,4390,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 30 2020,NVIDIA GeForce RTX 3080,2108,1250,54,2175,1,Approved ,27.21.14.5655,1250,12316,NVidia Corporation,10240,57.02,64-bit Windows 10 (10.0.18363),32768,3324,12316,500 GB Samsung SSD 970 EVO Plus 500GB,technolosophy
Port Royal,1.2,5309,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 24 2020,NVIDIA GeForce RTX 3080,1995,1312,43,2055,1,Approved ,27.21.14.5638,1312,12315,"Asustek Computer, Inc.",10240,57.01,64-bit Windows 10 (10.0.19041),16384,4404,12315,"1,024 GB ADATA SX8200PNP",raufzero
Port Royal,1.2,5109,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,2001,1327,55,2085,1,Approved ,27.21.14.5655,1327,12313,"Giga-Byte Technology Co., Ltd.",10240,57.01,64-bit Windows 10 (10.0.18363),32768,3204,12313,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5098,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2050,1256,54,2115,1,Approved ,27.21.14.5655,1256,12312,"Giga-Byte Technology Co., Ltd.",10240,57.0,64-bit Windows 10 (10.0.18363),32768,3196,12312,"1,000 GB Samsung SSD 970 EVO 1TB",Mowey
Port Royal,1.2,5104,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2031,1282,55,2100,1,Approved ,27.21.14.5655,1282,12312,NVidia Corporation,10240,57.0,64-bit Windows 10 (10.0.19041),16384,3000,12312,500 GB Samsung SSD 850 EVO 500GB,Moorbs
Port Royal,1.2,5002,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,2025,1263,53,2085,1,Approved ,27.21.14.5638,1263,12309,NVidia Corporation,10240,56.99,64-bit Windows 10 (10.0.18363),32768,3600,12309,500 GB Samsung SSD 970 EVO 500GB,DevDoc-2
Port Royal,1.2,5001,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 27 2020,NVIDIA GeForce RTX 3080,2041,1234,49,2175,1,Approved ,27.21.14.5638,1235,12309,"Micro-Star International Co ., Ltd.",10240,56.99,64-bit Windows 10 (10.0.18362),32768,3200,12309,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,5103,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 27 2020,NVIDIA GeForce RTX 3080,2001,1325,52,2055,1,Approved ,27.21.14.5638,1325,12309,EVGA Corporation,10240,56.99,64-bit Windows 10 (10.0.19041),32768,3600,12309,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,5004,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2057,1200,64,2100,1,Approved ,27.21.14.5655,1200,12308,NVidia Corporation,10240,56.99,64-bit Windows 10 (10.0.18363),32768,3198,12308,"1,000 GB Samsung SSD 970 EVO Plus 1TB",MaYh3M
Port Royal,1.2,4549,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 17 2020,NVIDIA GeForce RTX 3080,2028,1313,49,2085,1,Approved ,27.21.14.5616,1313,12307,"Micro-Star International Co ., Ltd.",10240,56.98,64-bit Windows 10 (10.0.18363),16384,3598,12307,"1,024 GB ADATA SX8200PNP",Lucky_n00b
Port Royal,1.2,5134,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1983,1320,56,2070,1,Approved ,27.21.14.5655,1327,12306,"Giga-Byte Technology Co., Ltd.",10240,56.97,64-bit Windows 10 (10.0.18363),32768,3218,12306,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5001,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 27 2020,NVIDIA GeForce RTX 3080,2037,1238,49,2100,1,Approved ,27.21.14.5638,1238,12305,"Micro-Star International Co ., Ltd.",10240,56.97,64-bit Windows 10 (10.0.18362),32768,3200,12305,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,5001,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 27 2020,NVIDIA GeForce RTX 3080,2055,1236,49,2115,1,Approved ,27.21.14.5638,1236,12304,"Micro-Star International Co ., Ltd.",10240,56.97,64-bit Windows 10 (10.0.18362),32768,3198,12304,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,5203,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2011,1325,57,2055,1,Approved ,27.21.14.5655,1325,12304,EVGA Corporation,10240,56.96,64-bit Windows 10 (10.0.19041),32768,3600,12304,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,5134,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1980,1315,54,2055,1,Approved ,27.21.14.5655,1327,12303,"Giga-Byte Technology Co., Ltd.",10240,56.96,64-bit Windows 10 (10.0.18363),32768,3218,12303,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5001,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 27 2020,NVIDIA GeForce RTX 3080,2074,1225,45,2205,1,Approved ,27.21.14.5638,1225,12300,"Micro-Star International Co ., Ltd.",10240,56.95,64-bit Windows 10 (10.0.18362),32768,3200,12300,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,4904,10,14,Intel,,Core i9-10900KF Processor,FCLGA1200,,125,September 23 2020,NVIDIA GeForce RTX 3080,2002,1250,46,2085,1,Approved ,27.21.14.5638,1250,12298,"Micro-Star International Co ., Ltd.",10240,56.94,64-bit Windows 10 (10.0.19041),32768,4000,12298,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Ustinel
Port Royal,1.2,5002,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,2021,1263,56,2070,1,Approved ,27.21.14.5638,1263,12296,NVidia Corporation,10240,56.93,64-bit Windows 10 (10.0.18363),32768,3598,12296,500 GB Samsung SSD 970 EVO 500GB,DevDoc-2
Port Royal,1.2,5303,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,2000,1313,54,2040,1,Approved ,27.21.14.5638,1313,12296,EVGA Corporation,10240,56.93,64-bit Windows 10 (10.0.19041),32768,3598,12296,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,5135,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1992,1325,55,2070,1,Approved ,27.21.14.5655,1325,12296,"Giga-Byte Technology Co., Ltd.",10240,56.93,64-bit Windows 10 (10.0.18363),32768,3218,12296,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5203,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2036,1276,45,2115,1,Approved ,27.21.14.5655,1288,12294,"Micro-Star International Co ., Ltd.",10240,56.92,64-bit Windows 10 (10.0.18362),32768,3396,12294,256 GB Samsung SSD 950 PRO 256GB,steven46746
Port Royal,1.2,5002,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 27 2020,NVIDIA GeForce RTX 3080,2043,1235,49,2100,1,Approved ,27.21.14.5638,1235,12293,"Micro-Star International Co ., Ltd.",10240,56.91,64-bit Windows 10 (10.0.18362),32768,3200,12293,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,5096,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2028,1245,54,2115,1,Approved ,27.21.14.5655,1256,12292,"Giga-Byte Technology Co., Ltd.",10240,56.91,64-bit Windows 10 (10.0.18363),32768,3194,12292,"1,000 GB Samsung SSD 970 EVO 1TB",Mowey
Port Royal,1.2,5002,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 27 2020,NVIDIA GeForce RTX 3080,2052,1228,47,2100,1,Approved ,27.21.14.5638,1228,12289,"Micro-Star International Co ., Ltd.",10240,56.9,64-bit Windows 10 (10.0.18362),32768,3200,12289,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,5109,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1981,1326,55,2085,1,Approved ,27.21.14.5655,1327,12288,"Giga-Byte Technology Co., Ltd.",10240,56.89,64-bit Windows 10 (10.0.18363),32768,3200,12288,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5100,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 22 2020,NVIDIA GeForce RTX 3080,2074,1250,40,2115,1,Approved ,27.21.14.5638,1250,12287,NVidia Corporation,10240,56.89,64-bit Windows 10 (10.0.19041),16384,3200,12287,500 GB Samsung SSD 860 EVO 500GB,JayzTwoCents
Port Royal,1.2,5005,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 30 2020,NVIDIA GeForce RTX 3080,1984,1313,56,2070,1,Approved ,27.21.14.5655,1325,12287,"Giga-Byte Technology Co., Ltd.",10240,56.89,64-bit Windows 10 (10.0.18363),32768,3200,12287,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5001,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 27 2020,NVIDIA GeForce RTX 3080,2061,1230,47,2115,1,Approved ,27.21.14.5638,1230,12285,"Micro-Star International Co ., Ltd.",10240,56.88,64-bit Windows 10 (10.0.18362),32768,3200,12285,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,5109,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1997,1328,55,2070,1,Approved ,27.21.14.5655,1328,12285,"Giga-Byte Technology Co., Ltd.",10240,56.88,64-bit Windows 10 (10.0.18363),32768,3202,12285,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5096,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2035,1245,55,2115,1,Approved ,27.21.14.5655,1256,12285,"Giga-Byte Technology Co., Ltd.",10240,56.88,64-bit Windows 10 (10.0.18363),32768,3196,12285,"1,000 GB Samsung SSD 970 EVO 1TB",Mowey
Port Royal,1.2,5107,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1972,1304,56,2070,1,Approved ,27.21.14.5655,1326,12284,"Giga-Byte Technology Co., Ltd.",10240,56.87,64-bit Windows 10 (10.0.18363),32768,3202,12284,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5001,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 27 2020,NVIDIA GeForce RTX 3080,2071,1228,46,2115,1,Approved ,27.21.14.5638,1228,12281,"Micro-Star International Co ., Ltd.",10240,56.86,64-bit Windows 10 (10.0.18362),32768,3200,12281,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,4201,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 27 2020,NVIDIA GeForce RTX 3080,2057,1275,65,2085,1,Approved ,27.21.14.5638,1275,12281,"Asustek Computer, Inc.",10240,56.86,64-bit Windows 10 (10.0.19041),32768,3598,12281,960 GB Patriot Burst,n00b-8618
Port Royal,1.2,5135,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1982,1315,55,2085,1,Approved ,27.21.14.5655,1327,12279,"Giga-Byte Technology Co., Ltd.",10240,56.85,64-bit Windows 10 (10.0.18363),32768,3218,12279,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,4499,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 17 2020,NVIDIA GeForce RTX 3080,2031,1313,48,2070,1,Approved ,27.21.14.5616,1313,12278,"Micro-Star International Co ., Ltd.",10240,56.84,64-bit Windows 10 (10.0.18363),16384,3598,12278,"1,024 GB ADATA SX8200PNP",Lucky_n00b
Port Royal,1.2,5001,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 27 2020,NVIDIA GeForce RTX 3080,2053,1228,47,2160,1,Approved ,27.21.14.5638,1228,12277,"Micro-Star International Co ., Ltd.",10240,56.84,64-bit Windows 10 (10.0.18362),32768,3198,12277,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,5203,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2001,1338,57,2040,1,Approved ,27.21.14.5655,1338,12276,EVGA Corporation,10240,56.84,64-bit Windows 10 (10.0.19041),32768,3598,12276,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,5308,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 24 2020,NVIDIA GeForce RTX 3080,2001,1312,44,2100,1,Approved ,27.21.14.5638,1312,12273,"Asustek Computer, Inc.",10240,56.82,64-bit Windows 10 (10.0.19041),16384,4402,12273,"1,024 GB ADATA SX8200PNP",raufzero
Port Royal,1.2,5303,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 21 2020,NVIDIA GeForce RTX 3080,2010,1188,N/A,2010,1,Approved ,27.21.14.5638,1188,12272,NVidia Corporation,10240,56.81,64-bit Windows 10 (10.0.19042),16384,4200,12272,128 GB Lexar SSD,rbuass
Port Royal,1.2,5096,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2023,1253,54,2085,1,Approved ,27.21.14.5655,1253,12272,"Giga-Byte Technology Co., Ltd.",10240,56.82,64-bit Windows 10 (10.0.18363),32768,3196,12272,"1,000 GB Samsung SSD 970 EVO 1TB",Mowey
Port Royal,1.2,5002,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 27 2020,NVIDIA GeForce RTX 3080,2014,1250,52,2085,1,Approved ,27.21.14.5638,1250,12271,NVidia Corporation,10240,56.81,64-bit Windows 10 (10.0.18363),32768,3200,12271,500 GB Samsung SSD 970 EVO 500GB,Xyz2theb
Port Royal,1.2,5135,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1997,1327,55,2040,1,Approved ,27.21.14.5655,1327,12271,"Giga-Byte Technology Co., Ltd.",10240,56.81,64-bit Windows 10 (10.0.18363),32768,3218,12271,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5109,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,2004,1330,58,2160,1,Approved ,27.21.14.5655,1330,12270,"Giga-Byte Technology Co., Ltd.",10240,56.81,64-bit Windows 10 (10.0.18363),32768,3202,12270,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5308,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 29 2020,NVIDIA GeForce RTX 3080,1991,1304,44,2040,1,Approved ,27.21.14.5655,1304,12269,"Asustek Computer, Inc.",10240,56.8,64-bit Windows 10 (10.0.19041),16384,4402,12269,"1,024 GB ADATA SX8200PNP",raufzero
Port Royal,1.2,5002,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2056,1188,65,2100,1,Approved ,27.21.14.5655,1188,12269,NVidia Corporation,10240,56.8,64-bit Windows 10 (10.0.18363),32768,3198,12269,"1,000 GB Samsung SSD 970 EVO Plus 1TB",MaYh3M
Port Royal,1.2,5204,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,1997,1338,58,2055,1,Approved ,27.21.14.5655,1338,12268,EVGA Corporation,10240,56.8,64-bit Windows 10 (10.0.19041),32768,3600,12268,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,5303,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1986,1338,54,2040,1,Approved ,27.21.14.5638,1338,12266,EVGA Corporation,10240,56.79,64-bit Windows 10 (10.0.19041),32768,3600,12266,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,5002,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,2010,1263,54,2070,1,Approved ,27.21.14.5638,1263,12265,NVidia Corporation,10240,56.79,64-bit Windows 10 (10.0.18363),32768,3598,12265,500 GB Samsung SSD 970 EVO 500GB,DevDoc-2
Port Royal,1.2,5308,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 24 2020,NVIDIA GeForce RTX 3080,1997,1307,47,2055,1,Approved ,27.21.14.5638,1307,12263,"Asustek Computer, Inc.",10240,56.78,64-bit Windows 10 (10.0.19041),16384,4402,12263,"1,024 GB ADATA SX8200PNP",raufzero
Port Royal,1.2,4902,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 26 2020,NVIDIA GeForce RTX 3080,2054,1220,46,2115,1,Approved ,27.21.14.5638,1220,12261,"Micro-Star International Co ., Ltd.",10240,56.77,64-bit Windows 10 (10.0.18362),32768,3200,12261,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,5203,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2000,1288,48,2070,1,Approved ,27.21.14.5655,1288,12260,"Micro-Star International Co ., Ltd.",10240,56.76,64-bit Windows 10 (10.0.18362),32768,3400,12260,256 GB Samsung SSD 950 PRO 256GB,steven46746
Port Royal,1.2,4802,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2044,1275,56,2100,1,Approved ,27.21.14.5655,1275,12259,NVidia Corporation,10240,56.76,64-bit Windows 10 (10.0.19041),32768,3598,12259,250 GB Samsung SSD 960 EVO 250GB,Morpheuz
Port Royal,1.2,5203,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2002,1325,58,2055,1,Approved ,27.21.14.5655,1325,12259,EVGA Corporation,10240,56.76,64-bit Windows 10 (10.0.19041),32768,3600,12259,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.1,5303,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 18 2020,NVIDIA GeForce RTX 3080,1987,1282,50,2025,1,Approved ,27.21.14.5638,1282,12258,"Asustek Computer, Inc.",10240,56.75,64-bit Windows 10 (10.0.19041),32768,3600,12258,500 GB Samsung SSD 860 EVO 500GB,Arne Saknussemm
Port Royal,1.2,5308,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 24 2020,NVIDIA GeForce RTX 3080,2001,1313,47,2055,1,Approved ,27.21.14.5638,1313,12258,"Asustek Computer, Inc.",10240,56.75,64-bit Windows 10 (10.0.19041),16384,4404,12258,"1,024 GB ADATA SX8200PNP",raufzero
